frame,time,full_rmsd,group0,group1,group2,group3,group4,group5
537.0,53700.0,3.3988866225180834,2.92567836280908,3.6114166428971575,1.8100075759068857,2.339882571363228,1.8211483454087007,3.398886734984037
538.0,53800.0,3.4163626369956397,3.1946711229865414,3.5926040394742627,2.0935993862117086,2.23774468051296,1.4923032822182645,3.4163627674393076
539.0,53900.0,3.6185436720433697,3.3771842267805243,4.007510173376358,1.830244385890603,2.186487865551429,1.6155974528923023,3.6185437851979
540.0,54000.0,3.5073274219423785,3.22082750757357,3.8107398278072266,1.8073064728059482,2.0950924074498434,1.464708989232999,3.5073275270485005
541.0,54100.0,3.3516036454069322,3.2678840306408086,3.328170191611631,1.8748940193992907,2.092172980890645,1.5349891492262506,3.3516037430491927
542.0,54200.0,3.2331372573044628,2.98363142294001,3.1842787990717345,2.0499027554163676,2.096915726720335,1.537593137711189,3.2331373638155734
543.0,54300.0,3.4798832706915275,3.1685310023756146,3.0465433075828505,2.0047905521587515,1.9469407803504402,1.643088321296971,3.479883403683338
544.0,54400.0,3.689141620231303,3.8118992998952024,3.2828678884373343,1.9358636369408395,2.04901509969878,1.819632665694224,3.6891416991143693
545.0,54500.0,3.435204331191153,3.575655788386947,3.373439767383577,1.7279266378621616,2.0890902359432393,1.5936015002227748,3.4352043613545837
546.0,54600.0,3.3682549687121135,3.2749160142747833,3.5356072726514625,1.714672267204863,2.0971736044426734,1.5547892439122992,3.3682550852114925
547.0,54700.0,3.435336929814183,3.209468266825424,3.511305208658498,2.0392951253501135,1.821950192268455,1.6165536987305595,3.4353370133973113
548.0,54800.0,3.734965105869774,3.5939689192444777,3.9195636767050592,2.003963330912276,2.121196204189405,1.7356537622282355,3.7349651621654623
549.0,54900.0,3.5680531368452355,3.5883545062035145,3.3432126711358037,1.8704007483716902,2.212273293573473,1.7570825251301931,3.568053165574592
550.0,55000.0,3.6447774620353126,3.564794214052165,3.9145191093843157,2.0206017934307403,2.268362651342596,1.6761749057576756,3.644777492796118
551.0,55100.0,3.540142459908203,3.509977142928307,3.7940057192005106,1.8315583365622765,2.2592854907691886,1.713724038561819,3.540142570317555
552.0,55200.0,3.3911603717738337,3.3836149059656697,3.3622938773732662,1.9088271774439338,2.5174866989105897,1.638379894314064,3.391160426131201
553.0,55300.0,3.2598135612765113,3.0496507896574347,3.2899747828556345,1.8386784672731646,2.282382571797087,1.5170030150340241,3.259813655815387
554.0,55400.0,3.639271457482177,3.1582098076701235,3.718179630991079,1.8531826450696625,2.17176067322848,1.4635718721023165,3.639271501304674
555.0,55500.0,3.3975495659020387,2.9952119965097483,3.503237421533757,1.7430122774470003,2.5213863469020956,1.4230299304185703,3.3975496746393783
556.0,55600.0,3.32735527425853,3.2298629350723917,3.1189501518296074,1.8130633838424481,2.379008258500292,1.4951062784382878,3.327355389484363
557.0,55700.0,3.7298978578487283,3.304372306475896,4.202190233404844,1.9636839791110727,2.170733145643813,1.5898700297137116,3.729897962894597
558.0,55800.0,3.6131673768976396,3.4005193889966185,3.931604638159671,1.9571425531744988,2.067155831683835,1.624410691447667,3.6131674554080115
559.0,55900.0,3.4551707646848966,3.3823866074526765,3.713750556953612,1.9937879346785725,2.097589178489993,1.5322259357563266,3.4551708587770404
560.0,56000.0,3.5132134865165403,3.4006327735693964,3.447290445213023,2.049063923240328,2.1378833782469893,1.7950350476865509,3.51321360746935
561.0,56100.0,3.394059686955426,3.199553656089514,3.4052000462112173,1.9714709027971278,2.12643456688438,1.6557435970549172,3.3940598102610093
562.0,56200.0,3.333803122510789,3.179569062905445,3.3105291501701934,1.8241397314232592,2.309073755171049,1.5451525575630956,3.333803202741234
563.0,56300.0,3.6845242948056955,3.442812476858796,3.5200330633365695,2.0615687451093727,2.4714730363903934,1.7639118618375291,3.6845243697491905
564.0,56400.0,3.6321060341944253,3.1745523997141993,3.8333115049379263,2.014999374360094,2.3478988210870733,1.6185412136251023,3.632106118283623
565.0,56500.0,3.380637864235181,2.9618456707858294,3.6793379433968774,1.9693311840499306,2.299733141157342,1.622523459015416,3.3806378944760254
566.0,56600.0,3.408424250005691,2.926868172600934,3.890381784289531,2.195162531671955,2.4098733672366213,1.4348386765276449,3.4084243713377775
567.0,56700.0,3.4495035717611113,3.06687934836531,3.997320523017897,1.8047190756193205,2.2916756853065015,1.5334829634951908,3.4495036509330714
568.0,56800.0,3.462277539074054,2.998468002529525,3.8245052188003705,1.9376702154254573,2.257709367480102,1.6069996813875878,3.4622776540081643
569.0,56900.0,3.3651997146230905,3.0771194169804357,3.70199423225125,2.1376945462827024,2.1518119909822366,1.4820909335286556,3.3651997881588542
570.0,57000.0,3.231100235892802,3.0523302865741555,3.183118191867453,1.7151800133745136,2.1196021066646655,1.6360153938534476,3.231100298970418
571.0,57100.0,3.262044036942386,2.8990880804551304,3.6069175013818153,1.6453107400992704,2.1053921259909165,1.7866793575972464,3.2620441470951547
572.0,57200.0,3.1327994251520415,3.2971459508000835,3.621850400671653,1.9846668108084238,2.1000714028629455,1.5470971821904704,3.132799511693574
573.0,57300.0,3.0448993047205954,3.0016318071517336,3.3336731126902572,2.0968052050967536,2.169810361334303,1.6654974845971764,3.0448993648403024
574.0,57400.0,3.2712869521722587,3.304680105120253,3.5060027648035543,1.9601509481233936,2.0547081610352897,1.4425058966408981,3.271287096361093
575.0,57500.0,3.3774774442993563,3.1734277672205082,3.813051329549003,1.7555031046143772,2.289227849437303,1.6131590535998792,3.37747755972924
576.0,57600.0,3.4082728104258626,2.9706019431322632,3.834468524845389,2.0652270227216074,2.273951659368641,1.5880983209980262,3.408272970115318
577.0,57700.0,3.6332494492733436,3.1451831209308714,4.193258921318347,2.1920432444835427,2.204465486979785,1.5623324804513614,3.6332495316747515
578.0,57800.0,3.6596653492898272,2.98103506017248,4.1597265838208095,2.027203529905982,2.5110460957898972,1.6173937205676066,3.6596654455626885
579.0,57900.0,3.6467135608529544,2.9195909838775393,4.311809198131453,2.2176995633809278,2.599833382727011,1.5801983319762294,3.646713611623026
580.0,58000.0,3.673148453103586,3.0395140950280632,4.157543125767862,1.9498525404450193,2.374588356942448,1.6159442247265696,3.6731485899748555
581.0,58100.0,3.492602885923612,3.061218945309523,3.8538285843273323,2.008101916239962,2.627953662507077,1.7469900155335087,3.492602986860849
582.0,58200.0,3.188894581695187,2.7168994954711936,3.4719534628198714,2.1742940829537947,2.193317855133677,1.4173674592334342,3.1888946599936574
583.0,58300.0,3.6175624570300746,3.0310560489273666,3.9700958322927646,1.9379780100424522,2.224337310179428,1.3403621343492274,3.6175624989293786
584.0,58400.0,3.4933059000616473,3.062155572117796,3.8830227734797393,1.8718811231285102,2.2499396070488062,1.454190622505384,3.4933060636498667
585.0,58500.0,3.5072561165065466,2.883971345199068,3.8856809688374905,1.8875559504831028,2.074712321582712,1.3316091782693473,3.5072562569421524
586.0,58600.0,3.713857379670139,3.0335688671135004,4.3597883977546665,1.8487268685195668,2.408463014564414,1.7376211872240042,3.7138575284869493
587.0,58700.0,3.3694608443160368,3.187216385903518,3.480955529638191,1.7506844317452475,2.0141768037045122,1.6339646938880141,3.369460897745914
588.0,58800.0,3.4159672251406756,2.9473694204791796,4.032254350933443,2.090664184418495,2.1309764372978064,1.6453309270410137,3.4159673350680198
589.0,58900.0,3.3695812830979417,2.664777324981497,4.236748190709607,1.8484888770742705,2.2465142462043683,1.6716843698779782,3.3695814163853393
590.0,59000.0,3.385653371816505,3.1505410146134407,3.814070967445716,2.1138173875019834,2.194045819426158,1.9048319109598009,3.3856534821200612
591.0,59100.0,3.400717420340747,2.936956458419736,3.990111085708852,2.091072978118132,2.308356337471457,1.5932092823897117,3.4007175252166566
592.0,59200.0,3.5073261791962294,3.4288805362079016,3.8848860911394576,1.8707482874868964,2.137254144804207,1.7026362645779096,3.5073262553960607
593.0,59300.0,3.3543652184736366,2.867443440814145,3.833444158015965,1.7327569391980897,2.2157760228487176,1.7446282778792535,3.354365314799755
594.0,59400.0,3.237152765267736,3.0494644928032297,3.9095058107224157,1.847762020655227,2.166879228462854,1.9200340843494297,3.2371528595124905
595.0,59500.0,3.3486077704773014,2.8626558333253724,3.925837436943428,1.665022656329199,2.221109513176225,1.8205971606963218,3.348607822413396
596.0,59600.0,3.2357989803080893,2.893498223438686,3.70906992820668,2.0816262715658533,2.20663284124268,1.689126656855239,3.2357990435737958
597.0,59700.0,3.450707016909942,2.8974509550760175,4.168135957889075,1.832589912433575,2.292042646366806,1.900896821155955,3.4507070999186618
598.0,59800.0,3.4306962780791355,2.9155885535845996,3.9290033293599596,1.9740873114641724,1.9778599680780418,1.987171976984697,3.4306963291567953
599.0,59900.0,3.5758258578498126,3.525219341400276,3.7416524255722075,1.6695275252274067,2.221124688827113,1.907328083468859,3.5758259655293676
600.0,60000.0,3.38311789101785,3.06162465577983,4.341577871344754,2.156708609597856,2.16017163809066,1.7174432617427604,3.3831179894463843
601.0,60100.0,3.4811728187709807,3.2474025624586846,4.193305363463269,1.807267490347734,1.7384287829151814,1.7198385937132599,3.48117293884088
602.0,60200.0,3.4120137991902926,2.8852017971393313,4.446200149468217,1.921109488896439,2.3118884888347444,2.0511803188098754,3.412013927907718
603.0,60300.0,3.3164422168818852,2.9195193262975754,4.066646014105851,1.9939319532553221,2.34439351822887,1.8097548374131476,3.31644234208942
604.0,60400.0,3.7711157792651164,3.209426901237586,4.914317933321982,2.15659184591323,2.3330596287989502,1.7188202795297076,3.771115930487373
605.0,60500.0,3.7028067423051345,3.197677646835138,4.522173444768308,2.0819966782916817,2.1045239889619185,2.082864539402323,3.7028067741253787
606.0,60600.0,3.301982361792382,2.8955413652772837,3.8678109138348007,2.265029595545901,2.14737992343294,1.6149675699553878,3.3019824522795154
607.0,60700.0,3.457630342134577,3.122031796170081,4.038712850735627,2.008692796348952,2.209683485091607,1.8465749097378836,3.457630435082403
608.0,60800.0,3.521929513669627,2.95122926972569,4.860993368582975,1.9235588611295613,2.1011889714570793,1.8439214526123828,3.5219296235146564
609.0,60900.0,3.696151855265385,3.1285120213429543,4.995188115457567,2.1363402373175804,2.2092436967736,1.6918543105550583,3.696152043960716
610.0,61000.0,3.955472732092159,3.3839590027525817,4.892267334873159,2.1297782133202547,2.30987851930771,1.5865988659750738,3.955472879965781
611.0,61100.0,3.6526067644697617,3.2157484069921414,4.500034085825091,1.821444881415437,2.144526998733248,2.079103875302467,3.6526068261324083
612.0,61200.0,3.7110317775336177,3.148413014214284,4.110026595290014,1.8020135301718097,2.2451525711515563,1.612595203101948,3.7110318667836197
613.0,61300.0,4.007362549536595,3.6767034610644656,4.6321439916414295,1.8973060208869768,2.2342131995209864,1.5596287298112914,4.00736258754288
614.0,61400.0,3.9894824693183417,3.5800197958506694,4.587290132708861,1.7771760434149,2.2825087640597324,1.7718661220086616,3.9894826187638306
615.0,61500.0,3.947086641046275,3.8914794738481793,4.541641982680252,2.040665035330947,2.0630823050736713,1.6791086761545604,3.9470866764777512
616.0,61600.0,3.9593715507393106,3.9132089863212407,4.487839950532851,1.9114128655162606,1.9800026905767982,1.6762228862253847,3.959371645058662
617.0,61700.0,4.083803590287957,3.590543757673911,5.066958658147649,1.9675106436529897,1.9464893526881937,1.9679580639505587,4.083803688867131
618.0,61800.0,3.941410577956065,3.3661080182984224,4.9453807992357826,1.7023641934749592,2.082792616460148,1.9390422746157996,3.941410622506397
619.0,61900.0,3.5772900988088936,3.0021353186699304,4.284775912533814,1.9792772771827614,2.0330753182599146,1.7028223892981673,3.5772901740130507
620.0,62000.0,3.7172821016805906,3.2544586148976506,4.233273837533891,1.9169292255972363,2.3168396480361824,1.6469606457330908,3.717282093862098
621.0,62100.0,3.6570418678656034,3.036132730857148,4.224363545307655,1.6998694684129236,2.1486713558402433,1.9096278397846467,3.6570419037814306
622.0,62200.0,3.8596338648048936,3.431028841293293,4.398619827480375,1.602845404880434,2.3656131625588124,1.913520671490546,3.859633897095812
623.0,62300.0,3.5037388898972193,3.3237602486743847,3.5799281026413854,1.8804335335640836,2.017535324751206,1.9691481717158628,3.5037389857610157
624.0,62400.0,3.384157225218298,3.398222082948253,3.6413425239027903,2.311680480073189,2.393087878765155,1.7498769416336741,3.3841573810145094
625.0,62500.0,3.4614668148378342,3.245171133570844,4.09799963978449,2.156091906842667,2.1107732212681984,1.6142612486823897,3.46146694205156
626.0,62600.0,3.5048962585665193,3.5124750408783214,4.080100625405877,1.824913429080497,2.0914102072908425,1.5693920191340385,3.5048962983058862
627.0,62700.0,3.5356617304600375,3.4252892691171963,3.9318892250915405,1.9189673573384698,2.0092366055602335,2.1054469330032983,3.5356618199480567
628.0,62800.0,3.625607255186482,3.319325655050229,4.236515335795397,1.894856443430268,2.169727326884715,1.7222109569574318,3.62560744132156
629.0,62900.0,3.1940923295590644,3.0143459753307122,3.6953792093999707,1.8489168456808103,2.9809477689720927,1.7001157184136122,3.1940924575325575
630.0,63000.0,3.588197441555239,3.281478678987646,4.2291133986670415,1.9346530209087185,3.432639124922069,1.919211655408547,3.5881975505796446
631.0,63100.0,3.424253148303175,3.121079137766765,3.923027097285774,2.1537809173003755,3.1564240468221407,1.6604290725180366,3.424253211836901
632.0,63200.0,3.6177940935389747,3.2261750821267365,4.274260327948175,1.9939624878296809,3.3592377010183574,1.8458409524389034,3.6177941980495563
633.0,63300.0,3.1924602874626014,3.1054483753121267,3.4180703786621938,1.8128490246584121,3.5794813143726705,1.5879045799830878,3.1924603210835754
634.0,63400.0,3.4133058054413166,3.355658387093447,3.515053754638652,2.031065215214194,3.015998245593199,1.5608283675568455,3.413305871934766
635.0,63500.0,3.7210487233377068,3.5611466351463816,4.142202655748188,1.660334674931284,2.6433630475788497,1.8557312300689712,3.7210488524088694
636.0,63600.0,3.510194159288694,3.3483403453275358,4.030362764078389,1.5853525548693144,3.3380564510882165,1.8805837075411023,3.5101942602147282
637.0,63700.0,3.4674072827488343,3.3446878243736573,3.9891940355684374,1.8834931870148959,2.4203169245811327,1.6921080647071758,3.467407364256792
638.0,63800.0,3.429277690981922,3.0892174011876414,4.1959061793011125,1.7632915333534205,3.606438632345799,1.880185355841144,3.429277840856212
639.0,63900.0,3.180739964658641,2.9033527613301238,3.2744318760634674,1.9468790567021403,3.529936251652625,1.6423934904952757,3.1807400310025447
640.0,64000.0,3.4174327441015846,3.1507156672829577,3.820412944848985,2.060474346258993,3.840682180081,1.787524852794292,3.4174328141909216
641.0,64100.0,3.5661082386135896,2.917538338914595,4.079447207111701,2.4079001033498115,4.133483237478407,1.7269056386019446,3.566108352706711
642.0,64200.0,3.351673913110483,3.0646961195722335,3.85130500120475,1.700579330265823,2.6517502963001722,1.666238145977724,3.3516739240064095
643.0,64300.0,3.6872624390982836,3.3212102237101435,4.2707383388185365,2.1851321932269663,2.5309250802514716,1.8250153366970003,3.6872625274421713
644.0,64400.0,3.5008467401180487,3.1496721335973974,3.703976581941441,2.3142757969746897,3.1404638058536944,2.0008196484456238,3.500846755327388
645.0,64500.0,3.624936837609303,3.1121821162099925,4.097436083150353,1.974584627663342,3.304689724839192,1.7021762003671848,3.624936947930978
646.0,64600.0,3.373154797678537,2.831708265150905,3.6000928730804485,2.027495776270835,2.564724216968484,1.9028445550962716,3.3731548239399465
647.0,64700.0,3.10935071597162,2.520583409715905,3.5123614855430065,2.098041730054272,3.545123823982759,1.8874906853502011,3.1093508290764715
648.0,64800.0,3.067795256526692,2.7480623783263813,3.4389859020323232,1.5520145683935882,2.7593457331581397,1.61640886857246,3.067795371705722
649.0,64900.0,2.9397751527201454,2.6201693325419937,3.3424364389174417,1.578780615563445,2.8348214828177296,1.8827408633954459,2.9397752135968056
650.0,65000.0,3.1677923860754262,2.9295379201613,3.7469779703759305,1.852913151644127,3.1262479913161747,1.7864853474645812,3.1677925281226624
651.0,65100.0,3.1320619191117878,2.947614939470169,3.6678302517341095,1.9878452418735693,2.9532770218128928,1.9052612463049834,3.1320619942776338
652.0,65200.0,2.8477575521019096,2.9825986202022983,2.987277268353035,2.0061566351352367,2.219881212474568,1.9062743552916146,2.8477575857438873
653.0,65300.0,2.8786436764286125,2.921618632448947,3.477187640722886,1.844606377526856,2.432935121865571,1.6524422418656188,2.878643722081059
654.0,65400.0,2.8166464273266043,2.869354079008088,3.601039491302109,1.8504344627754028,2.3459003237106772,1.682189530138949,2.81664648737031
655.0,65500.0,2.6628711354365366,2.9984713117419792,3.7522567361406436,1.8178207395593442,2.045756052620422,1.5317421105357691,2.662871169539205
656.0,65600.0,2.56693587227018,2.90852262595284,3.6553905901189725,1.627654053491823,2.053686119206868,1.5664679252135578,2.566935919985468
657.0,65700.0,2.5968945709954143,2.7827842286868285,3.4472017263888834,1.6849641498600667,2.345514062517679,1.5263119328623862,2.5968946933521604
658.0,65800.0,2.5950933484640455,2.576094397428942,3.3972658194502148,1.6900485150110007,1.8285282616069491,1.5763631176735067,2.595093391301917
659.0,65900.0,2.636395433142152,2.5509369322617363,3.321327055389543,1.8242408148607774,1.9556274014252728,1.6589596028392382,2.636395436784201
660.0,66000.0,2.7120153773373064,2.6488697841680064,3.271241193027872,1.8721306022956934,1.9465477630387757,1.7700848424238391,2.71201540275021
661.0,66100.0,2.8557505691751572,2.6701848548260103,3.8021857019588894,1.752594129472384,2.1503883199122003,1.5030070486806153,2.8557506290115975
662.0,66200.0,2.9817542796112257,2.7177129864170744,4.306585664856735,1.7827479971456266,2.305276780938361,1.5359394079471056,2.981754330497838
663.0,66300.0,3.0034509807147907,2.521491491198101,3.761015298574091,2.003748250229562,1.8779694617739215,1.6733289538988325,3.0034510308373306
664.0,66400.0,3.1079580298023264,2.5724157815897555,4.422068365345742,1.6142187998487827,2.24986855683267,1.5780388839632657,3.1079580547365273
665.0,66500.0,3.0578220715573137,2.7188941632860786,5.018785065568485,1.9190013004363724,1.9421874257950287,1.6429878739512382,3.057822153610305
666.0,66600.0,3.001243671723173,2.5692036511193725,4.068929009158678,1.8968299393456778,2.1693880275861304,1.6108528009679604,3.0012436926473423
667.0,66700.0,2.9170223192462768,2.754479365964829,4.032994655746651,1.9266649484428795,2.074129323708425,1.6389622199260694,2.917022386220616
668.0,66800.0,3.1023766162643063,2.6983218490901066,4.7279994705130495,2.0387742627242713,2.614668409866536,1.5281018698711504,3.1023766348909843
669.0,66900.0,3.0755927599984276,2.8189363726983383,4.610648684214664,2.1370083982703685,2.526003301079445,1.602357846369657,3.0755928967930375
670.0,67000.0,3.434178617125344,2.6457859908825463,5.1822192013316535,2.455808287592931,2.3442285416952697,1.7564846592744203,3.434178683439941
671.0,67100.0,3.081425453901872,2.7826999965469232,4.752975462599062,2.348137915244216,2.5283073446208375,1.744385460334577,3.081425542041278
672.0,67200.0,3.188219940937877,2.688325596375223,4.936003751420981,2.213810998733705,2.3335371372590212,1.685596898943221,3.18822000044931
673.0,67300.0,3.092640261980686,2.7460654067008345,4.256539621409902,2.186466276828524,2.310703270518363,1.664289285606083,3.0926403927074073
674.0,67400.0,3.0118383276661524,2.6326887230241725,4.215514739802391,2.279926852261261,2.2054954248178404,1.8406181968834412,3.0118384177726396
675.0,67500.0,3.086493660866075,2.728756074743788,4.1379336266138695,2.0893621690598847,2.1289272508081165,1.786562973928447,3.086493735060681
676.0,67600.0,3.0774367209436835,2.801325568076127,4.559589476608986,2.275637884834826,2.2105217512631445,1.5379433923192394,3.07743675325848
677.0,67700.0,3.1982422499447805,2.9674631944976464,4.185706483308345,2.1779812102830047,2.2725847976892846,2.068151389727462,3.1982423779470417
678.0,67800.0,2.9622150344176688,2.7754237040051994,3.9379614447734563,2.190568569096029,2.0065599560295397,1.5218848600673391,2.962215143694155
679.0,67900.0,2.8721286058130455,2.4964796889225522,3.360650768119763,1.915231260007448,2.274175965086404,1.7103078346374148,2.8721287138093587
680.0,68000.0,2.8745931549612576,2.579272358955967,3.349251596218961,2.062004973164066,2.194904346750698,1.7697499573392268,2.8745932935906855
681.0,68100.0,2.917680399469247,2.7293284518418077,3.388092990713189,1.9870204962787947,2.4701489439252833,1.4927601437821247,2.9176804656078814
682.0,68200.0,2.98331691737667,2.803263898320112,3.3555643541359297,1.9849497345243754,2.3914962929397103,1.8325347261876834,2.9833170042323425
683.0,68300.0,3.0523043801317895,2.7407502335548743,3.6191245556782885,2.0525580838242763,2.3126406648077595,1.4789413632655848,3.0523044927293066
684.0,68400.0,3.0726041376167816,2.704919815464564,3.3964742338676763,2.075276637826815,2.4326325037350194,1.5732387658005844,3.072604239409488
685.0,68500.0,2.9542003813203945,2.7792144168426716,3.3514637857107696,1.887658169898984,2.2066815082380455,1.5008353786790427,2.954200459906231
686.0,68600.0,2.799772121103053,2.7106157685233954,3.2360160076417976,1.8278941488027851,2.2875615756948298,1.6598996674256934,2.7997721436183096
687.0,68700.0,2.725691563774505,2.7178543256534224,2.9528359821767998,1.7662178980640908,2.4424356445471003,1.4647438686800975,2.7256915968164517
688.0,68800.0,2.9469134955569283,2.7334174261365525,3.4539719461161087,1.8214320695076018,2.07303394560067,1.660684119224204,2.946913566720073
689.0,68900.0,2.9907099906121055,2.6514229463928554,3.383893527790031,2.139505303628536,2.449155157017365,1.4936459778516418,2.9907100081451246
690.0,69000.0,2.9913370749225665,2.64253047722355,3.4588500740511994,2.2159134192968275,2.6291159497298815,1.503233888747057,2.9913371339430386
691.0,69100.0,3.0116325052489152,2.8625982678183632,3.5039672051956696,1.9412328274858246,2.7106329311436026,1.6880712307998897,3.0116325836572084
692.0,69200.0,3.1037639831681036,2.6706438605456277,3.8149224496284,1.978207361797952,2.5157168806547743,1.779719585514028,3.1037641007408956
693.0,69300.0,2.94173521907396,2.76705307181266,3.4174280246620086,2.2007787381322053,2.409643250738328,1.5386970979030148,2.941735301873477
694.0,69400.0,3.056315977066315,2.8043887609121665,3.4091191412140573,2.2242826706963097,2.405818044923104,1.6740111677045664,3.056316080725525
695.0,69500.0,2.9488411577634537,2.915726079958443,2.9102706116882846,1.9584912778546262,2.6497484075578175,1.6031488861238388,2.948841219506402
696.0,69600.0,3.0718296207437654,2.976486676437269,3.411627074241412,1.9083047579912866,2.1850717555297003,1.5753911571350976,3.071829698019867
697.0,69700.0,2.9409713429108932,2.979867828713353,3.2094632609821105,1.907694278475121,2.354020426649079,1.5845905343977151,2.9409713900873693
698.0,69800.0,3.051854962613408,2.955100365738632,3.2934269407478216,1.9441081901241293,2.473174175449494,1.507524681456084,3.051855028798847
699.0,69900.0,2.9904284927431934,2.994853843308919,3.293330117990345,1.8741756230668032,1.9154314575378084,1.6303348563009223,2.9904285793066507
700.0,70000.0,2.9646237546144754,3.0229856838732654,3.2577130882041305,2.0368285050527066,2.207016299308109,1.6296900106901124,2.964623840804333
701.0,70100.0,2.988973491547302,2.9126374056227946,3.3753652551979756,2.1111554888213564,2.4850392425472614,1.6385567237237415,2.9889735657156344
702.0,70200.0,2.99226511136253,2.776974690404632,3.3137812731090186,2.108941032801152,1.8501258287889766,1.6025038751085579,2.992265136369016
703.0,70300.0,3.0752716634383552,2.890703743213557,3.3987288101461095,2.148589901537227,2.090731765835948,1.584595955676049,3.075271730215754
704.0,70400.0,2.960946154714374,2.837675521223679,3.2010084310056173,1.9248735727188504,1.8177020422012968,1.7187024210178528,2.9609462385087504
705.0,70500.0,2.942339754869553,2.803228855249889,3.0801405609078656,1.7889325143070318,2.386918555315865,1.6987533596100706,2.942339888069345
706.0,70600.0,2.937746695455578,2.7834919068128103,3.1363953641899576,2.182928667464698,2.057541335508847,1.5248606032596954,2.937746712134563
707.0,70700.0,2.9816689118961794,2.7462665330768083,3.255973255669367,2.0672669374671324,1.9749430117949223,1.8732344103991594,2.98166895643186
708.0,70800.0,2.8456294305310794,2.595349581077272,2.9450165437272764,2.218290291643171,2.487074629215716,1.7259958679742216,2.8456294986003496
709.0,70900.0,2.872592749895145,2.6814026606556487,3.2200436818266156,2.2806627965179467,2.0047356390137683,1.5995401060172634,2.8725927996205383
710.0,71000.0,3.111022504282534,2.8862841414356515,3.361415479269531,1.971111130494333,1.9235923845715404,1.5867889772827013,3.1110225725303504
711.0,71100.0,2.946016557727304,2.9070741851277657,3.3746949614185966,2.0388053859028745,2.2200117187482427,1.565932650279641,2.9460166363630345
712.0,71200.0,2.9520618744949383,2.6906171573556126,3.352523317222532,1.8225958642972897,1.978038410463314,1.664034221043149,2.9520619001335873
713.0,71300.0,3.035255607276524,2.8409381575266934,3.48948682817594,1.7686151121490588,1.9617562567230244,1.6485349044334334,3.035255687547112
714.0,71400.0,3.2689388507321357,2.765031132506315,4.305308303667981,1.9528854587187126,1.8168214615259843,1.6556884308020132,3.26893893316487
715.0,71500.0,3.3959463358332163,2.788152687998195,4.540411101833883,2.0083577052521484,2.015970549453025,1.6903315504539542,3.395946398161635
716.0,71600.0,3.358526882485704,2.930635081177747,4.371511918283067,2.158144118620572,2.3034022939344583,1.7722950384105052,3.35852693383118
717.0,71700.0,3.3982361345540477,2.7892661793034668,4.3333082466693,2.6013036102893983,1.9791322353956224,1.5786646133690476,3.3982362042669907
718.0,71800.0,3.3177487556515373,2.8670329172843854,4.305287598913643,2.265603323333895,2.1134483566072024,1.5693974923448872,3.317748821379799
719.0,71900.0,3.2564127259236586,2.846142140469375,3.8585017016755265,2.3414577635374325,2.1074173599148227,1.7778288796473192,3.256412815306026
720.0,72000.0,3.2064568913707183,3.082552432793192,3.617538520650445,2.148067631306457,2.534372414116564,1.6974875424114075,3.2064569866242834
721.0,72100.0,2.904956601648847,2.7464923532406926,3.3244010515226905,1.900181203100587,2.468557020107986,1.6761321255774022,2.9049566582174386
722.0,72200.0,3.068398993535675,2.823585627197831,3.9646909817672586,2.5230699938607275,2.192739352523037,1.7649914709630123,3.068399024592087
723.0,72300.0,3.167969765843243,2.7941411986330853,3.9993986680385274,2.4586191888878237,2.3039938294558837,1.9493499360915865,3.1679698036820216
724.0,72400.0,3.0467153023686016,2.7446405821649824,3.29946207857176,2.2099564161319503,2.4067101575951253,1.6525353642843976,3.046715333453015
725.0,72500.0,3.1035411285037138,2.6759951074089594,3.4718310194716753,2.134218550017441,1.9108302759192202,1.9564975940252067,3.103541177241063
726.0,72600.0,3.0579450387448452,2.6002089653684783,3.3255588538962835,2.3895995764128193,2.2357499999794,1.6315115287035313,3.057945073617163
727.0,72700.0,3.1940571020379,2.652386618689469,3.574545046589728,2.568848762287448,2.2503143106780312,1.588019509591987,3.194057143325538
728.0,72800.0,3.3028382297275742,2.6612927501275356,3.5680360782628573,2.123015955641562,1.8528210481282326,2.061794121054155,3.302838319559184
729.0,72900.0,3.203026883864605,2.588634264447758,3.7119881262750227,2.192786615456021,1.8170207357585204,1.5663085292249321,3.2030269230252375
730.0,73000.0,3.070428347499642,2.6080346513972574,3.3106800578437983,2.184201199540338,1.9416323946442005,1.6364203021770685,3.0704284640381125
731.0,73100.0,3.094047541147238,2.634746867445611,3.4355897349375555,1.9444692417687255,1.967007016260369,1.4505164697579647,3.0940475800296965
732.0,73200.0,3.067358595070888,2.7015346977630537,3.259993434061781,1.9669094549363735,1.8469678347877694,1.5797575090677738,3.0673587030907585
733.0,73300.0,3.005275752167496,2.5585806430230127,3.297065903583453,1.7944016862628804,2.052883204520415,1.5879989356060418,3.0052757934904943
734.0,73400.0,2.9927932260174486,2.518705482400882,3.266966968107456,1.6101136986148152,2.22371810448798,1.7423666974711713,2.9927932555706374
735.0,73500.0,3.005875667489163,2.546273795470316,3.7185128015248523,1.7517329898590677,1.803879501375282,1.8901537719582895,3.0058756836804985
736.0,73600.0,3.0057889336868233,2.688047542277298,3.607390266075142,1.8773101987424394,1.9349564557649659,1.2806690577199829,3.005789008036757
737.0,73700.0,3.1409488020210232,2.656592321477267,3.632814506321282,2.141511337185386,1.8355745614044976,1.503956883612839,3.1409488723443104
